date,timestamp,count,alert
2025-12-05,0.0,236.809,
2025-12-05,0.417,236.702,
2025-12-05,0.833,237.497,
2025-12-05,1.25,237.959,
2025-12-05,1.667,237.786,
2025-12-05,2.083,237.738,
2025-12-05,2.5,237.866,
2025-12-05,2.917,239.784,threshold_exceeded
2025-12-05,3.333,239.070,
2025-12-05,3.75,238.892,
2025-12-05,4.167,238.041,
2025-12-05,4.583,237.050,
2025-12-05,5.0,234.443,
2025-12-05,5.417,234.259,
2025-12-05,5.833,236.121,
